type_encoded,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_w,strain_min_nm,tool_wear_critical,machine_failure,twf,hdf,pwf,osf,rnf
1,299.7,311.0,1435,50.1,168,11.3,7528.67,8416.8,0,0,0,0,0,0,0
0,298.5,309.3,1590,33.9,107,10.8,5644.5,3627.3,0,0,0,0,0,0,0
1,303.0,312.4,1526,36.1,142,9.4,5768.86,5126.2,0,0,0,0,0,0,0
2,298.3,309.0,1379,43.2,0,10.7,6238.45,0.0,0,0,0,0,0,0,0
1,303.7,312.4,1631,28.5,132,8.7,4867.74,3762.0,0,0,0,0,0,0,0
0,301.5,311.0,1494,45.3,99,9.5,7087.24,4484.7,0,0,0,0,0,0,0
0,297.4,308.9,1809,23.8,131,11.5,4508.63,3117.8,0,0,0,0,0,0,0
1,301.8,310.8,1691,33.4,62,9.0,5914.51,2070.8,0,0,0,0,0,0,0
1,298.9,309.9,1645,31.4,86,11.0,5409.09,2700.4,0,0,0,0,0,0,0
1,300.8,310.5,1330,59.0,190,9.7,8217.36,11210.0,0,0,0,0,0,0,0
0,299.4,309.0,1436,47.9,75,9.6,7203.09,3592.5,0,0,0,0,0,0,0
0,298.4,310.1,1926,23.7,83,11.7,4780.06,1967.1,0,0,0,0,0,0,0
0,303.8,313.2,1525,41.9,145,9.4,6691.33,6075.5,0,0,0,0,0,0,0
2,301.5,310.7,1599,40.4,72,9.2,6764.85,2908.8,0,0,0,0,0,0,0
0,301.4,310.5,1476,39.2,206,9.1,6059.0,8075.2,1,0,0,0,0,0,0
0,298.6,309.5,1483,43.2,92,10.9,6708.93,3974.4,0,0,0,0,0,0,0
1,298.1,307.7,1424,47.7,103,9.6,7113.07,4913.1,0,0,0,0,0,0,0
1,299.9,309.8,1625,41.2,109,9.9,7010.99,4490.8,0,0,0,0,0,0,0
0,301.9,311.0,1669,32.2,191,9.1,5627.83,6150.2,0,0,0,0,0,0,0
0,298.0,308.1,1819,23.4,78,10.1,4457.35,1825.2,0,0,0,0,0,0,0
0,300.7,310.2,1286,64.9,160,9.5,8740.06,10384.0,0,0,0,0,0,0,0
1,302.2,310.6,1346,49.2,134,8.4,6934.88,6592.8,0,1,0,1,0,0,0
0,299.8,309.2,1479,44.4,214,9.4,6876.69,9501.6,1,0,0,0,0,0,0
1,298.8,309.9,1415,53.2,194,11.1,7883.09,10320.8,0,0,0,0,0,0,0
1,302.5,311.8,1566,37.6,54,9.3,6166.07,2030.4,0,0,0,0,0,0,0
1,300.2,311.3,1491,37.3,102,11.1,5823.92,3804.6,0,0,0,0,0,0,0
1,300.7,311.9,1657,30.9,116,11.2,5361.79,3584.4,0,0,0,0,0,0,0
0,298.9,310.1,1823,26.1,131,11.2,4982.6,3419.1,0,0,0,0,0,0,0
1,299.0,309.8,2240,15.9,144,10.8,3729.7,2289.6,0,0,0,0,0,0,0
1,303.4,312.9,1307,54.3,68,9.5,7431.97,3692.4,0,0,0,0,0,0,0
0,297.8,308.4,1737,27.5,146,10.6,5002.2,4015.0,0,0,0,0,0,0,0
1,299.1,308.4,1330,53.6,62,9.3,7465.26,3323.2,0,0,0,0,0,0,0
0,302.4,310.1,2009,18.9,59,7.7,3976.22,1115.1,0,0,0,0,0,0,0
0,297.4,308.3,1561,38.3,0,10.9,6260.81,0.0,0,0,0,0,0,0,0
1,300.2,311.4,1960,20.9,20,11.2,4289.74,418.0,0,0,0,0,0,0,0
1,300.7,312.3,1430,47.2,131,11.6,7068.16,6183.2,0,0,0,0,0,0,0
1,296.9,307.9,1441,47.6,60,11.0,7182.9,2856.0,0,0,0,0,0,0,0
0,302.4,310.3,1480,45.8,123,7.9,7098.32,5633.4,0,0,0,0,0,0,0
0,299.1,308.9,1686,29.6,108,9.8,5226.1,3196.8,0,0,0,0,0,0,0
1,302.0,311.2,1400,49.5,20,9.2,7257.08,990.0,0,0,0,0,0,0,0
0,302.0,310.4,1450,46.6,165,8.4,7075.91,7689.0,0,0,0,0,0,0,0
1,299.8,309.3,1470,42.7,119,9.5,6573.15,5081.3,0,0,0,0,0,0,0
0,303.8,312.9,1619,35.7,182,9.1,6052.62,6497.4,0,0,0,0,0,0,0
0,301.2,310.6,1409,50.9,66,9.4,7510.3,3359.4,0,0,0,0,0,0,0
0,298.1,308.0,1697,31.0,164,9.9,5508.99,5084.0,0,0,0,0,0,0,0
2,298.8,309.7,1461,55.1,118,10.9,8430.06,6501.8,0,0,0,0,0,0,0
1,300.8,312.3,1535,40.3,71,11.5,6478.02,2861.3,0,0,0,0,0,0,0
1,301.3,311.0,1641,33.0,145,9.7,5670.89,4785.0,0,0,0,0,0,0,0
1,302.3,310.9,1742,29.7,137,8.6,5417.93,4068.9,0,0,0,0,0,0,0
1,297.4,308.5,1412,45.5,49,11.1,6727.83,2229.5,0,0,0,0,0,0,0
2,298.9,310.1,1324,54.6,185,11.2,7570.23,10101.0,0,0,0,0,0,0,0
1,299.0,310.6,1787,22.2,192,11.6,4154.38,4262.4,0,0,0,0,0,0,0
1,298.0,307.6,1792,26.0,119,9.6,4879.1,3094.0,0,0,0,0,0,0,0
0,300.7,310.2,1642,32.6,26,9.5,5605.56,847.6,0,0,0,0,0,0,0
0,303.3,311.4,1958,21.5,0,8.1,4408.39,0.0,0,0,0,0,0,0,0
0,301.0,310.8,1375,57.2,20,9.8,8236.21,1144.0,0,0,0,0,0,0,0
0,303.7,312.1,1443,45.9,74,8.4,6935.98,3396.6,0,0,0,0,0,0,0
1,300.9,311.9,1480,40.9,28,11.0,6338.9,1145.2,0,0,0,0,0,0,0
1,300.5,311.9,1875,22.1,100,11.4,4339.32,2210.0,0,0,0,0,0,0,0
0,297.2,308.4,1605,30.0,183,11.2,5042.26,5490.0,0,0,0,0,0,0,0
1,298.3,309.6,1531,40.1,81,11.3,6429.07,3248.1,0,0,0,0,0,0,0
0,299.1,308.8,1320,67.5,20,9.7,9330.53,1350.0,0,1,0,0,1,0,0
1,297.7,309.2,1700,27.4,176,11.5,4877.85,4822.4,0,0,0,0,0,0,0
1,301.3,310.8,1509,40.1,25,9.5,6336.69,1002.5,0,0,0,0,0,0,0
0,302.1,310.7,1359,49.3,41,8.6,7016.09,2021.3,0,1,0,1,0,0,0
0,298.2,309.4,1443,45.4,187,11.2,6860.42,8489.8,0,0,0,0,0,0,0
1,302.2,311.4,1538,37.4,37,9.2,6023.61,1383.8,0,0,0,0,0,0,0
0,297.2,308.5,1766,25.8,7,11.3,4771.33,180.6,0,0,0,0,0,0,0
0,300.6,311.8,1539,37.0,187,11.2,5963.06,6919.0,0,0,0,0,0,0,0
1,299.9,309.2,1683,30.5,13,9.3,5375.42,396.5,0,0,0,0,0,0,0
1,302.3,311.0,1450,45.7,175,8.7,6939.25,7997.5,0,0,0,0,0,0,0
0,301.5,310.6,1490,48.1,81,9.1,7505.16,3896.1,0,0,0,0,0,0,0
0,301.4,310.7,1605,34.2,94,9.3,5748.17,3214.8,0,0,0,0,0,0,0
0,298.1,308.0,1456,42.4,59,9.9,6464.81,2501.6,0,0,0,0,0,0,0
1,296.8,307.9,1683,31.8,76,11.1,5604.54,2416.8,0,0,0,0,0,0,0
0,296.6,307.4,1631,35.0,168,10.8,5977.93,5880.0,0,0,0,0,0,0,0
0,300.7,310.8,1519,43.9,55,10.1,6983.14,2414.5,0,0,0,0,0,0,0
1,300.9,310.8,1402,48.1,22,9.9,7061.9,1058.2,0,0,0,0,0,0,0
0,299.6,309.5,1803,27.7,159,9.9,5230.03,4404.3,0,0,0,0,0,0,0
0,299.0,310.4,1365,49.1,226,11.4,7018.48,11096.6,1,1,0,0,0,1,0
0,298.3,308.9,1270,52.7,44,10.6,7008.79,2318.8,0,0,0,0,0,0,0
0,303.8,313.1,1309,55.8,193,9.3,7648.96,10769.4,0,0,0,0,0,0,0
1,303.8,312.6,1768,23.9,149,8.8,4424.95,3561.1,0,0,0,0,0,0,0
0,301.5,310.4,1918,21.8,9,8.9,4378.58,196.2,0,0,0,0,0,0,0
0,299.8,310.4,1694,30.3,204,10.6,5375.08,6181.2,1,0,0,0,0,0,0
1,300.5,309.9,1780,26.5,101,9.4,4939.63,2676.5,0,0,0,0,0,0,0
1,297.6,308.7,1376,59.9,74,11.1,8631.25,4432.6,0,0,0,0,0,0,0
0,303.5,311.7,1959,22.3,157,8.2,4574.76,3501.1,0,0,0,0,0,0,0
0,298.1,307.9,2161,17.5,5,9.8,3960.24,87.5,0,0,0,0,0,0,0
0,296.2,307.2,1445,41.8,20,11.0,6325.18,836.0,0,0,0,0,0,0,0
0,298.3,310.0,1460,47.6,101,11.7,7277.6,4807.6,0,0,0,0,0,0,0
0,300.2,311.4,1891,22.6,86,11.2,4475.37,1943.6,0,0,0,0,0,0,0
0,298.3,308.1,1672,41.3,0,9.8,7231.28,0.0,0,0,0,0,0,0,0
0,297.5,308.5,1306,50.7,38,11.0,6933.93,1926.6,0,0,0,0,0,0,0
0,296.3,307.3,1439,41.5,208,11.0,6253.71,8632.0,1,0,0,0,0,0,0
1,297.5,309.5,1448,43.7,46,12.0,6626.41,2010.2,0,0,0,0,0,0,0
0,297.8,309.0,1340,56.9,6,11.2,7984.46,341.4,0,0,0,0,0,0,0
1,298.3,309.2,1359,51.4,21,10.9,7314.95,1079.4,0,0,0,0,0,0,0
0,297.7,307.2,1518,35.8,195,9.5,5690.93,6981.0,0,0,0,0,0,0,0
1,304.3,313.5,2245,15.1,172,9.2,3549.95,2597.2,0,0,0,0,0,0,0
0,298.8,308.5,1395,44.4,33,9.7,6486.13,1465.2,0,0,0,0,0,0,0
0,298.6,309.9,1630,30.6,2,11.3,5223.21,61.2,0,0,0,0,0,0,0
2,298.8,309.9,1526,42.1,30,11.1,6727.68,1263.0,0,0,0,0,0,0,0
0,300.8,311.8,1417,43.4,223,11.0,6440.03,9678.2,1,0,0,0,0,0,0
2,298.4,308.5,1398,47.1,122,10.1,6895.36,5746.2,0,0,0,0,0,0,0
0,301.9,310.3,1972,21.3,67,8.4,4398.61,1427.1,0,0,0,0,0,0,0
1,298.2,309.0,1413,47.9,97,10.8,7087.72,4646.3,0,0,0,0,0,0,0
1,297.3,308.1,1370,58.8,199,10.8,8435.8,11701.2,0,0,0,0,0,0,0
2,298.1,308.4,1515,43.8,6,10.3,6948.89,262.8,0,0,0,0,0,0,0
1,296.2,307.0,1516,37.6,25,10.8,5969.19,940.0,0,0,0,0,0,0,0
1,300.6,310.0,1486,41.2,127,9.4,6411.28,5232.4,0,0,0,0,0,0,0
0,300.4,311.5,1441,44.6,96,11.1,6730.19,4281.6,0,0,0,0,0,0,0
0,301.1,311.1,1470,40.9,125,10.0,6296.07,5112.5,0,0,0,0,0,0,0
0,298.1,307.7,1495,48.1,111,9.6,7530.35,5339.1,0,0,0,0,0,0,0
2,298.2,308.7,1520,35.7,40,10.5,5682.51,1428.0,0,0,0,0,0,0,0
0,300.3,311.5,1446,45.0,82,11.2,6814.11,3690.0,0,0,0,0,0,0,0
0,295.8,306.5,1493,40.5,90,10.7,6332.04,3645.0,0,0,0,0,0,0,0
0,300.7,310.8,1814,21.4,59,10.1,4065.18,1262.6,0,0,0,0,0,0,0
0,298.1,309.2,1802,26.9,83,11.1,5076.16,2232.7,0,0,0,0,0,0,0
0,300.8,311.2,1430,54.4,85,10.4,8146.36,4624.0,0,0,0,0,0,0,0
0,299.7,309.6,1720,27.1,146,9.9,4881.2,3956.6,0,0,0,0,0,0,0
1,300.9,311.2,1472,40.0,93,10.3,6165.9,3720.0,0,0,0,0,0,0,0
0,298.1,308.4,1438,45.6,105,10.3,6866.77,4788.0,0,0,0,0,0,0,0
0,301.5,310.5,1389,54.9,187,9.0,7985.52,10266.3,0,0,0,0,0,0,0
0,300.5,311.6,1541,47.8,156,11.1,7713.64,7456.8,0,0,0,0,0,0,0
0,296.2,307.1,1413,53.4,203,10.9,7901.55,10840.2,1,0,0,0,0,0,0
0,302.3,310.9,1620,30.3,112,8.6,5140.27,3393.6,0,0,0,0,0,0,0
0,300.9,310.7,1389,50.0,214,9.8,7272.79,10700.0,1,0,0,0,0,0,0
0,301.9,311.0,1376,44.9,186,9.1,6469.84,8351.4,0,0,0,0,0,0,0
0,296.5,307.2,1481,38.2,160,10.7,5924.44,6112.0,0,0,0,0,0,0,0
0,302.0,310.9,1546,34.4,7,8.9,5569.25,240.8,0,0,0,0,0,0,0
1,298.3,308.4,1444,47.5,178,10.1,7182.73,8455.0,0,0,0,0,0,0,0
1,298.1,310.0,1393,43.1,65,11.9,6287.2,2801.5,0,0,0,0,0,0,0
1,303.6,312.1,1627,32.5,7,8.5,5537.32,227.5,0,0,0,0,0,0,0
1,300.5,310.4,1548,37.3,65,9.9,6046.56,2424.5,0,0,0,0,0,0,0
1,297.3,308.3,1341,51.9,51,11.0,7288.28,2646.9,0,0,0,0,0,0,0
0,300.4,311.6,1674,33.0,172,11.2,5784.93,5676.0,0,0,0,0,0,0,0
0,300.8,310.5,1482,39.0,47,9.7,6052.59,1833.0,0,0,0,0,0,0,0
0,302.0,310.6,1366,47.7,206,8.6,6823.35,9826.2,1,0,0,0,0,0,0
0,298.9,308.7,1558,41.2,110,9.8,6721.92,4532.0,0,0,0,0,0,0,0
2,303.7,312.7,1564,40.2,150,9.0,6584.02,6030.0,0,0,0,0,0,0,0
2,300.3,309.9,1394,46.7,210,9.6,6817.24,9807.0,1,1,1,0,0,0,0
0,298.2,308.1,1618,34.7,39,9.9,5879.45,1353.3,0,0,0,0,0,0,0
0,300.1,309.3,1841,23.0,125,9.2,4434.15,2875.0,0,0,0,0,0,0,0
0,300.7,310.8,1689,28.9,100,10.1,5111.59,2890.0,0,0,0,0,0,0,0
2,300.5,309.4,1360,46.2,93,8.9,6579.75,4296.6,0,0,0,0,0,0,0
0,300.4,311.1,2013,20.1,195,10.7,4237.1,3919.5,0,0,0,0,0,0,0
0,300.8,310.7,1589,34.3,144,9.9,5707.51,4939.2,0,0,0,0,0,0,0
2,301.8,309.9,1418,51.3,116,8.1,7617.67,5950.8,0,0,0,0,0,0,0
1,298.8,310.3,1528,37.1,99,11.5,5936.44,3672.9,0,0,0,0,0,0,0
1,300.0,309.6,1477,38.1,13,9.6,5892.97,495.3,0,0,0,0,0,0,0
0,300.1,311.5,1434,40.8,80,11.4,6126.86,3264.0,0,0,0,0,0,0,0
0,295.8,306.4,1399,47.6,84,10.6,6973.54,3998.4,0,0,0,0,0,0,0
0,303.1,312.6,1514,42.1,138,9.5,6674.77,5809.8,0,0,0,0,0,0,0
1,301.0,311.2,1521,35.8,13,10.2,5702.18,465.4,0,0,0,0,0,0,0
1,300.8,311.3,1465,43.2,113,10.5,6627.5,4881.6,0,0,0,0,0,0,0
0,303.7,312.6,1466,42.5,183,8.9,6524.56,7777.5,0,0,0,0,0,0,0
0,302.1,311.3,1634,30.6,50,9.2,5236.03,1530.0,0,0,0,0,0,0,0
2,298.5,309.4,1671,31.8,108,10.9,5564.58,3434.4,0,0,0,0,0,0,0
0,298.6,308.4,1559,36.6,188,9.8,5975.25,6880.8,0,0,0,0,0,0,0
0,300.2,310.6,1431,42.3,113,10.4,6338.82,4779.9,0,0,0,0,0,0,0
0,303.7,313.0,1753,29.0,42,9.3,5323.64,1218.0,0,0,0,0,0,0,0
1,298.9,308.2,1411,51.3,43,9.3,7580.07,2205.9,0,0,0,0,0,0,0
0,299.7,310.9,1384,48.2,188,11.2,6985.73,9061.6,0,0,0,0,0,0,0
0,298.3,309.2,1383,52.1,26,10.9,7545.51,1354.6,0,0,0,0,0,0,0
1,300.5,311.9,1511,44.5,30,11.4,7041.3,1335.0,0,0,0,0,0,0,0
1,300.8,312.0,1443,53.3,151,11.2,8054.2,8048.3,0,0,0,0,0,0,0
0,300.3,311.0,1613,34.7,142,10.7,5861.28,4927.4,0,0,0,0,0,0,0
0,299.7,310.2,1469,39.5,26,10.5,6076.42,1027.0,0,0,0,0,0,0,0
1,301.0,310.9,1510,44.5,66,9.9,7036.64,2937.0,0,0,0,0,0,0,0
0,297.5,308.5,1335,48.0,131,11.0,6710.44,6288.0,0,0,0,0,0,0,0
1,303.6,313.0,1396,38.2,117,9.4,5584.41,4469.4,0,0,0,0,0,0,0
0,300.5,311.9,1383,50.5,35,11.4,7313.78,1767.5,0,0,0,0,0,0,0
0,299.4,309.2,1489,42.3,114,9.8,6595.74,4822.2,0,0,0,0,0,0,0
2,302.1,310.9,1452,42.5,198,8.8,6462.26,8415.0,0,0,0,0,0,0,0
0,296.2,307.0,1414,48.3,162,10.8,7151.96,7824.6,0,0,0,0,0,0,0
0,298.8,308.5,1444,42.2,83,9.7,6381.29,3502.6,0,0,0,0,0,0,0
0,298.4,308.6,1491,42.0,120,10.2,6557.76,5040.0,0,0,0,0,0,0,0
0,300.1,309.2,1783,27.3,118,9.1,5097.33,3221.4,0,0,0,0,0,0,0
0,300.1,309.7,1680,33.8,140,9.6,5946.41,4732.0,0,0,0,0,0,0,0
0,302.8,312.6,1462,39.4,22,9.8,6032.15,866.8,0,0,0,0,0,0,0
0,302.4,311.8,1727,26.5,213,9.4,4792.55,5644.5,1,0,0,0,0,0,0
1,301.7,310.8,1502,34.4,157,9.1,5410.74,5400.8,0,0,0,0,0,0,0
0,302.0,311.0,1686,32.5,25,9.0,5738.12,812.5,0,0,0,0,0,0,0
0,300.8,311.8,1323,61.1,178,11.0,8465.05,10875.8,0,0,0,0,0,0,0
0,301.7,311.0,1546,43.0,23,9.3,6961.56,989.0,0,0,0,0,0,0,0
0,300.9,310.9,1615,32.0,183,10.0,5411.92,5856.0,0,0,0,0,0,0,0
0,300.3,309.2,1572,32.0,173,8.9,5267.82,5536.0,0,0,0,0,0,0,0
0,303.1,311.2,1399,49.2,111,8.1,7207.94,5461.2,0,0,0,0,0,0,0
0,298.6,308.2,1325,54.0,41,9.6,7492.7,2214.0,0,0,0,0,0,0,0
2,298.4,307.9,1605,31.0,18,9.5,5210.33,558.0,0,0,0,0,0,0,0
0,299.2,308.5,1366,49.7,74,9.3,7109.45,3677.8,0,0,0,0,0,0,0
0,299.0,310.1,1447,42.8,104,11.1,6485.46,4451.2,0,0,0,0,0,0,0
0,301.9,311.0,1356,45.7,119,9.1,6489.4,5438.3,0,0,0,0,0,0,0
0,301.0,311.2,1467,45.4,36,10.2,6974.52,1634.4,0,0,0,0,0,0,0
2,297.3,307.9,1461,37.5,161,10.6,5737.33,6037.5,0,0,0,0,0,0,0
0,299.4,308.7,1681,30.8,171,9.3,5421.84,5266.8,0,0,0,0,0,0,0
1,298.9,310.1,1484,37.9,73,11.2,5889.82,2766.7,0,0,0,0,0,0,0
1,302.7,310.6,1349,51.2,6,7.9,7232.87,307.2,0,1,0,1,0,0,0
1,300.4,311.7,1398,42.6,176,11.3,6236.56,7497.6,0,0,0,0,0,0,0
0,303.6,312.6,1540,39.8,21,9.0,6418.48,835.8,0,0,0,0,0,0,0
0,301.3,310.3,1555,41.2,131,9.0,6708.98,5397.2,0,0,0,0,0,0,0
0,300.5,309.9,1382,46.5,134,9.4,6729.61,6231.0,0,0,0,0,0,0,0
1,297.5,307.9,1544,37.9,136,10.4,6127.95,5154.4,0,0,0,0,0,0,0
0,300.6,309.9,1480,43.7,153,9.3,6772.85,6686.1,0,0,0,0,0,0,0
1,302.7,311.6,1501,38.8,171,8.9,6098.75,6634.8,0,0,0,0,0,0,0
1,303.5,312.9,1438,42.8,106,9.4,6445.12,4536.8,0,0,0,0,0,0,0
0,302.8,312.4,1529,36.8,237,9.6,5892.29,8721.6,1,0,0,0,0,0,0
2,296.8,308.0,1311,58.6,19,11.2,8045.05,1113.4,0,0,0,0,0,0,0
0,297.5,308.5,1448,54.3,83,11.0,8233.74,4506.9,0,0,0,0,0,0,0
2,302.2,311.6,1357,44.2,142,9.4,6281.03,6276.4,0,0,0,0,0,0,0
0,303.5,312.0,1441,56.8,88,8.5,8571.19,4998.4,0,0,0,0,0,0,0
1,297.8,307.2,1456,39.6,199,9.4,6037.89,7880.4,0,0,0,0,0,0,0
0,302.1,311.0,1740,30.8,182,8.9,5612.14,5605.6,0,0,0,0,0,0,0
1,299.6,309.0,1245,64.0,120,9.4,8344.07,7680.0,0,0,0,0,0,0,0
0,297.9,308.1,1393,50.3,193,10.2,7337.49,9707.9,0,0,0,0,0,0,0
0,303.5,312.1,1522,36.4,107,8.6,5801.56,3894.8,0,0,0,0,0,0,0
1,296.9,307.9,2010,18.9,86,11.0,3978.2,1625.4,0,0,0,0,0,0,0
0,302.3,310.8,1650,32.4,26,8.5,5598.32,842.4,0,0,0,0,0,0,0
0,301.3,310.7,1504,47.2,74,9.4,7433.93,3492.8,0,0,0,0,0,0,0
0,297.6,308.6,1351,51.0,37,11.0,7215.3,1887.0,0,0,0,0,0,0,0
0,303.8,313.0,1452,38.6,72,9.2,5869.25,2779.2,0,0,0,0,0,0,0
0,295.7,306.2,1458,40.6,103,10.5,6198.86,4181.8,0,0,0,0,0,0,0
1,301.1,311.6,1266,55.5,210,10.5,7357.92,11655.0,1,0,0,0,0,0,0
0,300.5,309.8,1305,51.7,202,9.3,7065.28,10443.4,1,0,0,0,0,0,0
1,300.7,309.5,1393,43.9,81,8.8,6403.9,3555.9,0,0,0,0,0,0,0
1,298.4,308.2,1610,35.0,24,9.8,5900.96,840.0,0,0,0,0,0,0,0
0,297.9,308.6,1468,36.0,168,10.7,5534.23,6048.0,0,0,0,0,0,0,0
0,297.9,308.0,1501,36.7,4,10.1,5768.67,146.8,0,0,0,0,0,0,0
1,299.8,311.1,1562,35.7,170,11.3,5839.53,6069.0,0,0,0,0,0,0,0
0,304.1,313.2,1569,35.8,146,9.1,5882.13,5226.8,0,0,0,0,0,0,0
1,297.4,308.4,1564,35.0,105,11.0,5732.36,3675.0,0,0,0,0,0,0,0
0,298.0,307.7,1422,45.6,140,9.7,6790.36,6384.0,0,0,0,0,0,0,0
1,298.1,307.7,1498,38.3,81,9.6,6008.13,3102.3,0,0,0,0,0,0,0
0,298.0,307.8,1623,29.9,24,9.8,5081.81,717.6,0,0,0,0,0,0,0
1,303.9,313.2,1422,48.0,215,9.3,7147.75,10320.0,1,1,1,0,0,0,0
0,301.6,310.4,1517,41.1,167,8.8,6529.14,6863.7,0,0,0,0,0,0,0
1,299.0,310.2,1298,57.2,10,11.2,7774.98,572.0,0,0,0,0,0,0,0
0,300.3,311.4,1343,57.7,142,11.1,8114.85,8193.4,0,0,0,0,0,0,0
0,297.3,308.4,1441,43.4,14,11.1,6549.11,607.6,0,0,0,0,0,0,0
1,299.5,310.1,1659,31.5,44,10.6,5472.5,1386.0,0,0,0,0,0,0,0
1,300.1,309.4,1349,56.2,127,9.3,7939.2,7137.4,0,0,0,0,0,0,0
2,302.8,312.3,1483,47.2,223,9.5,7330.13,10525.6,1,0,0,0,0,0,0
0,298.0,308.1,1777,24.3,200,10.1,4521.91,4860.0,1,0,0,0,0,0,0
0,302.7,312.3,1421,48.5,0,9.6,7217.13,0.0,0,0,0,0,0,0,0
0,298.8,309.7,1225,63.4,37,10.9,8133.06,2345.8,0,0,0,0,0,0,0
1,302.9,311.0,1556,36.5,44,8.1,5947.45,1606.0,0,0,0,0,0,0,0
1,298.7,310.1,1549,42.5,61,11.4,6893.96,2592.5,0,0,0,0,0,0,0
2,300.2,309.3,1506,35.6,63,9.1,5614.4,2242.8,0,0,0,0,0,0,0
0,300.4,309.7,1534,42.5,127,9.3,6827.2,5397.5,0,0,0,0,0,0,0
1,297.4,307.9,1627,34.3,166,10.5,5844.0,5693.8,0,0,0,0,0,0,0
0,295.6,306.2,1446,49.9,133,10.6,7556.1,6636.7,0,0,0,0,0,0,0
1,297.3,308.2,1452,38.2,44,10.9,5808.43,1680.8,0,0,0,0,0,0,0
0,303.0,311.2,1361,47.6,106,8.2,6784.12,5045.6,0,1,0,1,0,0,0
2,297.4,308.7,1623,33.8,127,11.3,5744.65,4292.6,0,0,0,0,0,0,0
2,301.5,310.7,1394,46.7,130,9.2,6817.24,6071.0,0,0,0,0,0,0,0
0,301.4,310.7,1989,21.8,19,9.3,4540.67,414.2,0,0,0,0,0,0,0
2,300.6,310.4,1479,35.6,150,9.8,5513.75,5340.0,0,0,0,0,0,0,0
0,301.6,310.8,1355,57.8,195,9.2,8201.55,11271.0,0,1,0,0,0,1,0
0,298.4,307.9,2381,14.2,164,9.5,3540.6,2328.8,0,0,0,0,0,0,0
0,300.0,309.5,1675,30.2,11,9.5,5297.25,332.2,0,0,0,0,0,0,0
2,298.1,309.5,1530,40.2,65,11.4,6440.89,2613.0,0,0,0,0,0,0,0
1,303.5,312.7,2116,16.7,45,9.2,3700.5,751.5,0,0,0,0,0,0,0
2,296.8,308.0,1453,51.0,24,11.2,7760.05,1224.0,0,0,0,0,0,0,0
1,298.2,309.1,1651,28.8,186,10.9,4979.3,5356.8,0,0,0,0,0,0,0
0,303.7,312.3,1606,37.4,103,8.6,6289.93,3852.2,0,0,0,0,0,0,0
2,298.0,307.8,1314,47.8,19,9.8,6577.36,908.2,0,0,0,0,0,0,0
0,297.4,308.3,1548,46.6,7,10.9,7554.15,326.2,0,0,0,0,0,0,0
2,297.8,308.9,1650,32.2,195,11.1,5563.76,6279.0,0,0,0,0,0,0,0
0,298.5,308.1,1564,31.1,34,9.6,5093.61,1057.4,0,0,0,0,0,0,0
2,301.0,311.0,1640,37.6,118,10.0,6457.44,4436.8,0,0,0,0,0,0,0
0,301.1,310.5,1532,37.5,119,9.4,6016.15,4462.5,0,0,0,0,0,0,0
0,299.8,311.1,1466,46.1,58,11.3,7077.23,2673.8,0,0,0,0,0,0,0
0,302.4,310.2,1503,36.2,166,7.8,5697.66,6009.2,0,0,0,0,0,0,0
0,299.7,309.2,1645,30.8,137,9.5,5305.73,4219.6,0,0,0,0,0,0,0
1,301.0,310.9,1359,53.4,180,9.9,7599.58,9612.0,0,0,0,0,0,0,0
0,298.9,308.6,1481,40.7,124,9.7,6312.16,5046.8,0,0,0,0,0,0,0
0,296.3,307.2,1291,58.6,29,10.9,7922.32,1699.4,0,0,0,0,0,0,0
0,304.1,313.6,1611,31.4,144,9.5,5297.29,4521.6,0,0,0,0,0,0,0
0,299.2,308.8,1542,39.2,179,9.6,6329.93,7016.8,0,0,0,0,0,0,0
2,299.0,310.5,1336,56.8,136,11.5,7946.64,7724.8,0,0,0,0,0,0,0
0,300.7,311.1,1426,46.2,97,10.4,6899.06,4481.4,0,0,0,0,0,0,0
1,297.5,308.6,1429,50.5,129,11.1,7557.05,6514.5,0,0,0,0,0,0,0
0,300.4,309.7,1314,50.2,179,9.3,6907.61,8985.8,0,0,0,0,0,0,0
0,298.8,309.8,1895,22.0,134,11.0,4365.77,2948.0,0,0,0,0,0,0,0
1,300.2,311.7,1597,39.5,68,11.5,6605.88,2686.0,0,0,0,0,0,0,0
1,301.4,311.0,1427,43.2,13,9.6,6455.6,561.6,0,0,0,0,0,0,0
1,298.0,308.2,1466,42.6,2,10.2,6539.92,85.2,0,0,0,0,0,0,0
0,302.4,311.8,1320,56.4,100,9.4,7796.18,5640.0,0,0,0,0,0,0,0
1,302.7,310.5,1880,22.7,207,7.8,4469.02,4698.9,1,0,0,0,0,0,0
1,299.9,309.2,1574,36.5,177,9.3,6016.25,6460.5,0,0,0,0,0,0,0
1,301.8,311.1,1647,31.6,6,9.3,5450.16,189.6,0,0,0,0,0,0,0
0,298.5,309.4,1360,60.9,187,10.9,8673.31,11388.3,0,1,0,0,0,1,0
0,298.2,308.9,1332,44.4,100,10.7,6193.21,4440.0,0,0,0,0,0,0,0
2,300.5,311.6,1351,53.5,78,11.1,7568.99,4173.0,0,0,0,0,0,0,0
2,298.6,309.5,1523,34.2,119,10.9,5454.5,4069.8,0,0,0,0,0,0,0
